Symbol,Daily Volatility,Exchange
EVA,2.0002694131419236,NYSE
VKTX,6.215200622782893,NASDAQ
BPMC,3.6835740335994456,NASDAQ
JETS,2.2716946432595555,AMEX
BSM,2.4289160486378902,NYSE
CIVB,2.358500707298842,NASDAQ
NYMTO,4.543771849146325,NASDAQ
TNP-D,2.3576806795242944,NYSE
01326.HK,9.891454116104589,HKEX
OPGN,8.45047067802332,NASDAQ
ADAP,7.24162336129187,NASDAQ
HTGM,32.51401642202023,NASDAQ
STKS,5.018384880453298,NASDAQ
VEDL,2.804642023208101,NYSE
BVXV,6.003041326424761,NASDAQ
JAGX,14.061361573309219,NASDAQ
GLPG,3.129229647993842,NASDAQ
FTAI,2.810006454140814,NYSE
RKDA,9.058162992037493,NASDAQ
APLE,2.3483554218017613,NYSE
01470.HK,5.314048764787726,HKEX
BZUN,4.681276522209399,NASDAQ
CHCT,2.3050230880728644,NYSE
SHOP,3.5377315209393827,NYSE
00334.HK,4.69672550326594,HKEX
LABD,6.358719376870697,AMEX
LABU,6.379970592365402,AMEX
DRIP,8.112269161239508,AMEX
GUSH,7.312431010798508,AMEX
ONCS,5.906835395152129,NASDAQ
MLSS,6.14678800237852,AMEX
CIGI,2.4622569063624944,NASDAQ
GNL,2.107720418923032,NYSE
DTEA,5.554933434247907,NASDAQ
EVH,3.9461266952768344,NYSE
CLBS,6.989944876930138,NASDAQ
WING,2.7581643616638005,NASDAQ
06108.HK,13.226144046733099,HKEX
PULM,7.905002810721114,NASDAQ
UNVR,2.7218498017463797,NYSE
00574.HK,4.5615539205717965,HKEX
CYAD,4.22177936852429,NASDAQ
ABEO,6.177305860901823,NASDAQ
02686.HK,3.8422263553393083,HKEX
CATB,11.771811203132522,NASDAQ
CETX,8.649106666429681,NASDAQ
GKOS,3.553142479674472,NYSE
LNTH,4.536582124062979,NASDAQ
ALRM,2.8029923108525683,NASDAQ
APPF,2.778257856863522,NASDAQ
GPP,3.2003939128438765,NASDAQ
MCRB,10.417221450779103,NASDAQ
TGNA,2.3495958056449315,NYSE
03147.HK,3.16345393780674,HKEX
PIRS,5.719551201517171,NASDAQ
BLD,2.6381862412903643,NYSE
CFMS,5.898299226601839,NASDAQ
HZN,4.820920410808708,NYSE
TDOC,3.6936480335660966,NYSE
UFAB,3.8289461090211323,AMEX
03882.HK,4.8235367381161085,HKEX
LILA,2.657877964921139,NASDAQ
LILAK,2.59033941201572,NASDAQ
NTRA,3.799579503534176,NASDAQ
SPNE,3.6093917419553825,NASDAQ
WRK,2.3907519488376225,NYSE
03839.HK,4.242788903978609,HKEX
SRG,3.8988994341973755,NYSE
06836.HK,4.163937883966781,HKEX
HLG,3.6556796506404665,NASDAQ
LIND,3.6675393287588505,NASDAQ
AEMD,12.601162728534977,NASDAQ
FBZ,2.2899430559245615,NASDAQ
CHMA,4.891351067492032,NASDAQ
OLLI,2.692688542433739,NASDAQ
PVBC,2.3435721088361166,NASDAQ
RILY,2.5858745560103906,NASDAQ
APTS,2.5638449742484672,NYSE
MCFT,3.433798926250004,NASDAQ
OOMA,3.2497976481422794,NYSE
RPD,3.123529890448798,NASDAQ
PYPL,2.151783298709105,NASDAQ
LOB,2.76276842178332,NASDAQ
NEOS,5.312598370932099,NASDAQ
CYRX,4.850468438016359,NASDAQ
DLN-A,2.6615055843648046,NYSE
NK,6.692668069137609,NASDAQ
01191.HK,5.101932167535284,HKEX
VTVT,10.290635039320122,NASDAQ
AQMS,6.417522219015702,NASDAQ
EYEG,9.322870169834468,NASDAQ
VER,9.69438089498303,NYSE
XELB,6.333582751340545,NASDAQ
ABUS,7.177846404990827,NASDAQ
AGFS,4.73311487136981,NASDAQ
BNED,4.553201700005249,NYSE
GDEN,3.9573318070070265,NASDAQ
LITE,3.2040720512585454,NASDAQ
VIAV,2.2689174501523017,NASDAQ
MDGS,8.08958124424051,NASDAQ
RUN,4.406919157346749,NASDAQ
ZYNE,7.611461752919756,NASDAQ
AIMT,3.771167928317684,NASDAQ
01718.HK,3.8807967350393784,HKEX
GBT,4.369342756622592,NASDAQ
CNFR,4.951907986182634,NASDAQ
ZG,3.3952587643958507,NASDAQ
BNTC,8.576191282937696,NASDAQ
DPST,5.932171430044049,AMEX
NAIL,5.674287184790337,AMEX
02666.HK,2.599048999965325,HKEX
CBIO,20.85628899354063,NASDAQ
EVRI,4.628654424262071,NYSE
ROBO,3.302211519190289,AMEX
CSBR,5.4831436351881635,NASDAQ
01057.HK,4.193551851001088,HKEX
00990.HK,3.955087016523297,HKEX
01986.HK,3.936540696170749,HKEX
02824.HK,14.942350890369664,HKEX
CRHM,4.2694331738637965,AMEX
03120.HK,5.49761737294482,HKEX
03180.HK,5.575138221089007,HKEX
FPI,2.2626405838226877,NYSE
03040.HK,9.60956668573019,HKEX
01499.HK,6.2724989159353415,HKEX
01683.HK,4.510262163638987,HKEX
03136.HK,6.429253227260087,HKEX
00974.HK,4.934236607859997,HKEX
03019.HK,5.916123350355435,HKEX
03055.HK,13.07831642675696,HKEX
03073.HK,8.017562258964809,HKEX
03056.HK,5.138253864327298,HKEX
03107.HK,14.650347958178209,HKEX
03010.HK,7.997118547628842,HKEX
03021.HK,6.638790168089796,HKEX
03036.HK,8.311866386029651,HKEX
03041.HK,3.831472300625789,HKEX
03060.HK,6.131420936997768,HKEX
03065.HK,5.085380356959466,HKEX
03099.HK,11.497333724720217,HKEX
03110.HK,7.639512613696147,HKEX
03128.HK,8.053101706081728,HKEX
03143.HK,5.523490070391611,HKEX
03150.HK,3.380221098913239,HKEX
RGNX,4.196973805001358,NASDAQ
00799.HK,3.056690249698169,HKEX
00863.HK,5.43019684671164,HKEX
01456.HK,2.4783578205914987,HKEX
01461.HK,2.8110156626169704,HKEX
01468.HK,2.434884032251681,HKEX
01483.HK,8.541910137166791,HKEX
01498.HK,2.0865566893003527,HKEX
01500.HK,3.3012527440947,HKEX
01509.HK,2.4559235585294394,HKEX
01528.HK,2.0672745615192603,HKEX
01530.HK,2.332946806697584,HKEX
02286.HK,3.218130182987301,HKEX
02699.HK,3.6891086975896425,HKEX
03100.HK,2.3657750860807516,HKEX
03606.HK,2.349735308226065,HKEX
03737.HK,2.5514360744439317,HKEX
03966.HK,4.425701758384883,HKEX
06878.HK,13.472538284388058,HKEX
06896.HK,2.894057053469315,HKEX
NBRV,24.89243665338421,NASDAQ
PEN,2.655416390620368,NYSE
AKTX,9.844531012418042,NASDAQ
PILL,4.038254927126808,AMEX
FLOW,2.902632002318016,NYSE
SPXC,2.518970698277282,NYSE
JAX,3.2019091923317964,NYSE
STAF,15.23193641405791,NASDAQ
TTNP,58.496641460179056,NASDAQ
CSWI,2.085348398739779,NASDAQ
MSGN,2.3652501315844403,NYSE
PFGC,3.483199782953945,NYSE
SGRY,4.411314979160397,NASDAQ
NVCR,4.543583319821479,NASDAQ
ACRS,8.404522641575781,NASDAQ
PSTG,3.1625785724124875,NYSE
ABTX,2.295456996058885,NASDAQ
CTMX,4.47708107073208,NASDAQ
02199.HK,2.600936167896728,HKEX
AMUB,2.4271265401269253,AMEX
MLPB,2.8865223446278434,AMEX
CNCR,2.1618083971568485,NASDAQ
01532.HK,4.655353090138651,HKEX
SBBP,5.454735774042524,NASDAQ
LIVN,2.377758873521682,NASDAQ
XTNT,12.178345587105367,AMEX
QUOT,3.4310665969553473,NYSE
TLGT,5.960145819936228,NASDAQ
AVXL,6.8724860044848315,NASDAQ
MYOK,3.905110628972128,NASDAQ
ACBI,2.4711198662007767,NASDAQ
HPE,2.3261774808910034,NYSE
RY-T,2.1293619124796996,NYSE
PXS,9.063939211388321,NASDAQ
AROC,4.295419294955128,NYSE
EXTN,3.866219808251921,NYSE
FORK,4.783808693494466,NASDAQ
CINR,2.3699945004331306,NYSE
FGBI,2.7378888332005333,NASDAQ
KURA,4.9679142935838625,NASDAQ
01495.HK,3.0489346675113627,HKEX
WVVIP,4.786219325122536,NASDAQ
02669.HK,3.073449074654239,HKEX
FCPT,2.391101588320666,NYSE
01556.HK,2.6262072695041705,HKEX
EQBK,2.446275207275433,NASDAQ
VYGR,4.648625711630612,NASDAQ
WVE,5.35235057019582,NASDAQ
01452.HK,3.9043074157918003,HKEX
CERC,6.98666635099733,NASDAQ
MESO,6.288075625937586,NASDAQ
AXSM,7.072312232091377,NASDAQ
MIME,3.0766085392543316,NASDAQ
SQ,3.462373357527659,NYSE
DLTH,3.7597389361196747,NASDAQ
KTOV,6.823137391374998,NASDAQ
KTOVW,12.89625400574684,NASDAQ
01538.HK,3.3462940255408,HKEX
06865.HK,2.728291687639922,HKEX
MH-C,4.037467898827681,NYSE
OMF,3.2718976549527348,NYSE
01492.HK,3.937236145604366,HKEX
SHSP,4.19588379138454,NASDAQ
01527.HK,2.9878761247638135,HKEX
ANDAR,12.1233383129225,NASDAQ
MTP,14.328589836134702,NASDAQ
00416.HK,2.7069118445277,HKEX
01389.HK,14.741768621725194,HKEX
LMFA,14.21812470326576,NASDAQ
LMFAW,49.250841914806685,NASDAQ
AMTD,2.014659920495151,NASDAQ
03600.HK,2.455987533267339,HKEX
RMR,2.583005376697754,NASDAQ
NAKD,18.015732074832027,NASDAQ
YRD,4.74953301951247,NYSE
CCRC,6.882862525000644,NASDAQ
SMBK,2.611536837976975,NASDAQ
TPHS,3.851804441061798,AMEX
IONS,3.2836502926145736,NASDAQ
IDXG,13.782636505658571,NASDAQ
03678.HK,2.8160977810826364,HKEX
AAXN,2.92328526677056,NASDAQ
OCX,7.737442339080826,AMEX
03326.HK,7.17780083847757,HKEX
SSKN,5.652483318923418,NASDAQ
01476.HK,3.143051387966935,HKEX
01979.HK,3.800190489649817,HKEX
01341.HK,5.407176013088941,HKEX
01662.HK,5.170416518024922,HKEX
03773.HK,4.400054091946756,HKEX
WKHS,9.932507272620118,NASDAQ
INVA,2.57157359034061,NASDAQ
01459.HK,5.105789815529839,HKEX
01970.HK,2.7042662240394053,HKEX
03996.HK,2.208868050011844,HKEX
01565.HK,2.7140189402024273,HKEX
01447.HK,3.176530430748497,HKEX
01548.HK,4.700855243363634,HKEX
SPI,40.59202498625348,NASDAQ
01561.HK,4.410907102810751,HKEX
IAC,3.2452021048083006,NASDAQ
03963.HK,4.838458176286238,HKEX
01197.HK,2.9749584431743537,HKEX
EWZS,2.373685512972516,NASDAQ
01786.HK,2.2005979009085137,HKEX
BGNE,3.6891458313830263,NASDAQ
EDIT,4.963293641328982,NASDAQ
GCP,2.334015608405885,NYSE
ITI,3.2321452023598782,NASDAQ
BAN-E,2.4375459837488567,NYSE
PTI,10.75767382248039,NASDAQ
FIEE,2.7313414801341978,AMEX
FIHD,2.1190944291177,AMEX
IZEA,12.247208485272262,NASDAQ
SNDX,5.003771165027223,NASDAQ
DRIO,63.13579698101018,NASDAQ
DRIOW,35.02775753739425,NASDAQ
NNDM,8.048060699164296,NASDAQ
06833.HK,3.222536354875856,HKEX
02138.HK,2.9366188650176723,HKEX
HCM,3.083675786062851,NASDAQ
SENS,7.930995613529138,AMEX
CRVS,5.674116083088881,NASDAQ
EIGR,4.224876190748374,NASDAQ
JHME,2.1797337814323052,AMEX
VRAY,5.071734224973208,NASDAQ
01419.HK,4.219502287911701,HKEX
ITCB,2.9303754711426153,NYSE
AFI,4.279800553306435,NYSE
AGLE,4.482517213859272,NASDAQ
01469.HK,3.092561156993493,HKEX
01496.HK,3.7476034294305465,HKEX
VKTXW,17.210419554331725,NASDAQ
AVIR,120.60699355744049,NASDAQ
BATRA,2.5007067285007616,NASDAQ
BATRK,2.316255169337778,NASDAQ
LSXMA,2.0552367763312875,NASDAQ
WINT,26.32529110470758,NASDAQ
CLRBZ,24.761479312608376,NASDAQ
IBUY,2.974177220416945,NASDAQ
01243.HK,6.702345898252772,HKEX
LSXMB,2.6618538841076966,NASDAQ
SCWX,3.449849122868256,NASDAQ
CDXC,5.424479621772385,NASDAQ
ENIC,2.0620446496294904,NYSE
RRR,3.9232000595210534,NASDAQ
YIN,3.596773950368443,NASDAQ
01570.HK,4.253294259088929,HKEX
GWRS,2.3041027543808776,NASDAQ
ULH,2.5714604803443977,NASDAQ
NTLA,5.050781406650074,NASDAQ
SBPH,4.937109960821425,NASDAQ
ALJJ,5.160071228603458,NASDAQ
MFIN,4.4560255256854795,NASDAQ
MFINL,2.044272334086205,NASDAQ
TPB,3.2617150993853947,NYSE
VTGN,7.447860122127201,NASDAQ
ADVM,5.30059642083303,NASDAQ
SITE,2.593298389282325,NYSE
01557.HK,3.348546002031995,HKEX
ACIA,3.4861809431240944,NASDAQ
NGVT,2.5912987926106985,NYSE
PLSE,5.510639745052871,NASDAQ
MRUS,4.568463334356369,NASDAQ
SUPV,4.510793849892519,NYSE
MSBI,2.2420919618231534,NASDAQ
LCAHU,2.718058279053489,NASDAQ
RETA,4.746952519701549,NASDAQ
USFD,2.8457208453800527,NYSE
CLSD,6.710499108502207,NASDAQ
HT-D,3.472903216673192,NYSE
NH,6.186784837017904,NASDAQ
ZDGE,6.945022608317858,AMEX
GOODM,2.554884508482115,NASDAQ
ATKR,3.171448848434125,NYSE
PEB-D,3.1473686927777416,NYSE
MINDP,3.3805391682247476,NASDAQ
VIVE,22.721286254772952,NASDAQ
MHLA,2.0309277247874227,NYSE
GEC,2.91346808220138,NASDAQ
TRUP,3.3333600481144012,NASDAQ
BBU,2.2901768601644346,NYSE
01420.HK,3.147617825720311,HKEX
SELB,5.7834412201208405,NASDAQ
TWLO,3.882071495672727,NYSE
OPK,4.936118362266579,NASDAQ
MAG,3.8224142096209675,AMEX
GMRE,2.423439348965172,NYSE
INN-D,2.8404014937391278,NYSE
SYRS,5.333412227861799,NASDAQ
FVE,19.53678100028094,NASDAQ
GATX,2.090352330427814,NYSE
HRI,3.5400545416176583,NYSE
ITGR,2.540370889044923,NYSE
TA,11.518930955027555,NASDAQ
TANNI,2.1244709443502128,NASDAQ
TANNL,2.767267914589358,NASDAQ
TANNZ,2.7276191309484865,NASDAQ
LONE,5.629854099272241,NASDAQ
OR,2.6497006826815404,NYSE
NGHCN,2.069592519175378,NASDAQ
01523.HK,4.134907227116972,HKEX
REML,4.777975779743275,AMEX
TRTN,2.686721035573755,NYSE
CPAAU,2.6092037681349995,NASDAQ
AHT-F,4.768406963531721,NYSE
PI,4.812619237222567,NASDAQ
TPIC,4.02082280805848,NASDAQ
MDGL,4.644550569865578,NASDAQ
MYSZ,35.46135079801235,NASDAQ
SRTS,4.0963744124036,NASDAQ
KNSL,2.370969990247963,NASDAQ
PAVM,5.780630874653789,NASDAQ
TCMD,3.4548785445458883,NASDAQ
APOP,10.289188930971084,NASDAQ
APOPW,44.57538446748918,NASDAQ
TLND,3.3203437686352864,NASDAQ
APVO,7.834278063600213,NASDAQ
HOPE,2.215302380559699,NASDAQ
NSP.W,113.8698362467434,AMEX
PAVMW,27.567488588667853,NASDAQ
ONTXW,56.596391506158334,NASDAQ
FHB,2.1333452296113333,NASDAQ
HOME,5.5602161629392075,NYSE
ONVO,49.80260384398884,NASDAQ
EKSO,7.051869318260592,NASDAQ
MEDP,2.8015889725412424,NASDAQ
PTGX,5.237805360041574,NASDAQ
AIRG,4.239296652600528,NASDAQ
02136.HK,3.113680671334987,HKEX
MDLX,5.996750638644004,NYSE
BTEC,2.0799878758470682,NASDAQ
01586.HK,2.8343447002385798,HKEX
01612.HK,2.696522941646558,HKEX
BMRA,10.01637683332213,NASDAQ
01559.HK,3.4280711194007085,HKEX
SOHOB,4.2737109430385125,NASDAQ
SNDE,6.481649196519332,NASDAQ
LCAHW,5.772218726108658,NASDAQ
COR-Z,2.5029483092773517,NYSE
TMQ,4.451076006971544,AMEX
CNXN,2.4473764050635554,NASDAQ
DZSI,3.836025912261495,NASDAQ
CPAAW,9.676234997943018,NASDAQ
EVBG,3.236390236298354,NASDAQ
FBK,2.452334914576461,NYSE
NTB,2.279530760771965,NYSE
GOEX,2.8828441864656895,AMEX
FTXL,2.03529672021446,NASDAQ
TTD,4.752794571235603,NASDAQ
WHLRD,3.3532747696506626,NASDAQ
ELF,3.2781034091795718,NYSE
ACIU,5.71353532709632,NASDAQ
FTXN,2.2051660928596304,NASDAQ
GSUM,7.05028883813029,NASDAQ
VVV,2.1683622419723037,NYSE
OILK,2.867846395799412,AMEX
TYHT,11.02577750028406,NASDAQ
FLGT,8.681722351208379,NASDAQ
TRHC,3.7059079107929613,NASDAQ
NTNX,4.22553266101839,NASDAQ
ASIX,3.478123075865406,NYSE
DFIN,3.205816332043529,NYSE
ARCH,3.2033818919118016,NYSE
CIO-A,2.0162368459621645,NYSE
COUP,3.249035484353971,NASDAQ
OBLN,8.619323066114363,NASDAQ
FTXO,2.0539691333431387,NASDAQ
MRAM,5.397979252880373,NASDAQ
AZRX,6.359842736563661,NASDAQ
FUSB,2.553543381722719,NASDAQ
AZRE,3.274771464046944,NYSE
CDEV,7.012635572376692,NASDAQ
SRAX,7.814384486649279,NASDAQ
TUSK,5.684802714100397,NASDAQ
02309.HK,6.900719964615293,HKEX
BRG-D,2.1126767117921874,AMEX
CIM-A,3.1482855550343127,NYSE
CRSP,4.397419689419161,NASDAQ
FRTA,5.215273990125569,NASDAQ
IRTC,3.6024108400218333,NASDAQ
AHT-G,5.085138699593727,NYSE
WNEB,2.8246443718519094,NASDAQ
00865.HK,4.354172650043827,HKEX
MYOV,5.397768018412682,NYSE
ZTO,2.401252320552213,NYSE
BL,2.7910534677453276,NASDAQ
ADNT,4.087150157529161,NYSE
YUMC,2.02293916773602,NYSE
CWEB,4.31267991451401,AMEX
GDS,3.5342825583949984,NASDAQ
GGO,2.675342505728931,AMEX
ALBO,4.529416097579827,NASDAQ
GECC,2.913842402542838,NASDAQ
SND,5.028846141576976,NASDAQ
TWNKW,6.784291712158564,NASDAQ
XBIO,11.315072175748266,NASDAQ
01572.HK,3.3266994471305904,HKEX
01591.HK,3.8539117005278514,HKEX
DFFN,11.030998150733298,NASDAQ
HT-E,3.7630860784696156,NYSE
ATOM,6.061417815455334,NASDAQ
MOXC,10.41967042733146,NASDAQ
01573.HK,3.000318453824887,HKEX
LMB,3.9022268340519712,NASDAQ
GTYH,3.9710762891793303,NASDAQ
FPAY,5.702641963118931,NASDAQ
GNUS,8.402614000718845,NASDAQ
LLIT,9.884803325044839,NASDAQ
KALV,6.448053017554291,NASDAQ
MBOT,8.096573152325353,NASDAQ
PBCTP,2.041299234056055,NASDAQ
NS-A,2.6598116006086743,NYSE
IIPR,3.432230975686545,NYSE
INSW,3.1377180566448972,NYSE
01539.HK,7.862145696647596,HKEX
TECK,3.095101021852586,NYSE
01608.HK,2.24497902081568,HKEX
01632.HK,7.172297835724069,HKEX
03097.HK,2.969686991197373,HKEX
03175.HK,2.776590113695069,HKEX
CMD,3.184307018579924,NYSE
06163.HK,2.1232255369363675,HKEX
SNOA,8.360011312822712,NASDAQ
01547.HK,2.3274980501596696,HKEX
01609.HK,17.28313474325572,HKEX
01611.HK,3.0467889254959797,HKEX
01629.HK,5.470253951769472,HKEX
02113.HK,3.9793391110579344,HKEX
06816.HK,2.279630132864568,HKEX
FANH,3.1288288886968636,NASDAQ
KBWR,2.0783477223297417,NASDAQ
PGJ,2.2688283625957957,NASDAQ
POLA,10.435461846983047,NASDAQ
PTF,2.0943317066947094,NASDAQ
PXI,2.7058686958791043,NASDAQ
UAA,3.22907463438731,NYSE
SNES,10.74483912166393,NASDAQ
01581.HK,3.8911289359653662,HKEX
ATH,2.722585105251998,NYSE
ICHR,4.158142220923951,NASDAQ
LGF.A,3.077034997635224,NYSE
LGF.B,3.053966170432023,NYSE
AMOV,2.3331043300321457,NYSE
SNGX,6.236359144125451,NASDAQ
SNGXW,17.639853701346382,NASDAQ
TIG,4.689306708203027,NASDAQ
TRVG,4.454101038365574,NASDAQ
YTRA,4.135135232800512,NASDAQ
BMLP,2.265404314759114,NASDAQ
EMX,3.3629893045598434,AMEX
HEBT,6.533183666382568,NASDAQ
PGTI,2.8243191935073875,NYSE
PVAC,6.705708302560788,NASDAQ
DS,4.2825892642223495,NYSE
DS-B,3.75509043434092,NYSE
DS-C,4.557118121794821,NYSE
DS-D,4.654216914860379,NYSE
INSE,5.665963044930946,NASDAQ
VVPR,9.393608736881566,NASDAQ
APEN,6.0757336329319,NASDAQ
EVGN,5.464228305778929,NASDAQ
AVDL,5.298556345027459,NASDAQ
LCII,2.5237141338900138,NYSE
PBYI,5.246296097107076,NASDAQ
RIOT,9.334356135677487,NASDAQ
SSRM,3.173855130938195,NASDAQ
HGV,2.8321091790254753,NYSE
PK,3.5685067649195843,NYSE
CEI,124.77420826556067,AMEX
YTEN,11.654733724745322,NASDAQ
SRRA,4.8421229121597005,NASDAQ
UUU.W,13.486359114326925,AMEX
CLN-H,3.395419870889341,NYSE
TVTY,3.992359425686309,NASDAQ
CLN-G,2.3485999269695776,NYSE
01617.HK,2.9946166223988544,HKEX
AQB,7.082946793886112,NASDAQ
USAS,4.617794143594653,AMEX
01518.HK,4.654363087970972,HKEX
NHLDW,29.015428154970834,NASDAQ
01533.HK,16.792280818185695,HKEX
FWONA,2.3716489927658735,NASDAQ
FWONK,2.253295245900759,NASDAQ
LPTX,6.238790078659043,NASDAQ
MDLQ,6.051615006768503,NYSE
ANAB,4.992568094721466,NASDAQ
OBSV,5.8954187546472445,NASDAQ
JELD,3.4495450822743208,NYSE
JNCE,5.619073414685935,NASDAQ
REVG,3.6430492103226997,NYSE
VREX,2.91012065295189,NASDAQ
PEI-C,4.634905713501337,NYSE
KRP,3.2170346456029764,NYSE
METC,4.410365413735391,NASDAQ
01458.HK,2.4184380612710963,HKEX
01526.HK,2.7048425436685504,HKEX
01543.HK,2.59769931551171,HKEX
01549.HK,3.1945591881148747,HKEX
01558.HK,3.3585556513037993,HKEX
01560.HK,5.246380206133777,HKEX
01579.HK,2.4709122595860245,HKEX
01580.HK,11.376196552287537,HKEX
01583.HK,3.092950329746701,HKEX
01589.HK,6.375429522337961,HKEX
01637.HK,3.7443357704682323,HKEX
01799.HK,8.089365857552773,HKEX
01885.HK,2.2756903758741527,HKEX
02031.HK,2.239823992079765,HKEX
02166.HK,2.0951817576482075,HKEX
02239.HK,2.480782665413614,HKEX
02289.HK,2.285588447340806,HKEX
02768.HK,11.718363483858534,HKEX
02869.HK,2.115683702049726,HKEX
03306.HK,2.4545056964550485,HKEX
03626.HK,2.4701724315917253,HKEX
03866.HK,3.3749384199316492,HKEX
03893.HK,3.4997210134536387,HKEX
06858.HK,2.180694308291813,HKEX
00436.HK,2.824251214704509,HKEX
01437.HK,3.7192128097451596,HKEX
01460.HK,3.1520845315789647,HKEX
01536.HK,2.986454119263649,HKEX
01537.HK,6.718845299134587,HKEX
01596.HK,2.8667275505822105,HKEX
01656.HK,2.2337160551151407,HKEX
01575.HK,4.012453430286676,HKEX
CLPR,2.815396333212603,NYSE
SACH,3.4723063635076135,AMEX
TELL,7.781872470997927,NASDAQ
IFMK,9.82981130271552,NASDAQ
MGEN,43.79600011184216,NASDAQ
NBEV,7.277370169927831,NASDAQ
SGLB,8.058290985443925,NASDAQ
SGLBW,39.77880931126911,NASDAQ
CETXP,9.600575425243685,NASDAQ
CETXW,28.093032710862605,NASDAQ
02266.HK,4.654230402241998,HKEX
01627.HK,3.7464619204317375,HKEX
01660.HK,3.468777933373687,HKEX
01989.HK,3.370398191347162,HKEX
XPER,3.0635527396679367,NASDAQ
UNIT,3.433524628646781,NASDAQ
DSKE,4.820894332813957,NASDAQ
DSKEW,13.55517729380782,NASDAQ
CIM-B,3.1283824131659346,NYSE
HLNE,2.273559992519611,NASDAQ
INPX,13.616414997576184,NASDAQ
MTNB,6.427835884327868,AMEX
SNAP,3.9412048673287994,NYSE
WBT,3.461103334303905,NYSE
BYSI,7.477607953214471,NASDAQ
JILL,14.097085918748906,NYSE
AKTS,4.718462184067561,NASDAQ
PLYA,3.628394504661856,NASDAQ
PMT-A,3.760644424516134,NYSE
RCM,3.0311860427332187,NASDAQ
GOOS,3.424409951358597,NYSE
NODK,2.073583801552553,NASDAQ
TWO-A,2.9278736357524866,NYSE
PUMP,5.046826987579281,NYSE
03789.HK,3.2424645534114602,HKEX
PPIH,2.104605603067016,NASDAQ
SPKEP,2.7298483455857627,NASDAQ
TKAT,18.260085827411128,AMEX
AYX,3.7223571101974775,NYSE
TURN,6.981981788421865,NASDAQ
ICCH,2.188856827452036,NASDAQ
EYESW,31.90892779200683,NASDAQ
NTRP,6.196274525556255,NASDAQ
ARCM,12.359612293298477,AMEX
VEON,2.5595528334555384,NASDAQ
DXC,3.409050536527571,NYSE
HESM,3.0413982977925262,NYSE
ELVT,4.617103560305317,NYSE
MLCO,2.9295433807326647,NASDAQ
OKTA,3.2695826268597394,NASDAQ
NSP.X,169.2541634056284,AMEX
TNP-E,2.0857955070762113,NYSE
AZUL,4.540790246851786,NYSE
GDP,4.261367010326471,AMEX
CADE,3.1102763982575823,NYSE
YEXT,3.271709492545366,NYSE
SSNT,11.071651227133309,NASDAQ
PLXP,5.987449174282337,NASDAQ
01647.HK,6.022249031804051,HKEX
WTTR,4.350831530799266,NYSE
01667.HK,4.20108883442924,HKEX
USOI,2.8272390758991364,NASDAQ
FND,3.0059863739664636,NYSE
VRNA,7.083167712082893,NASDAQ
01569.HK,3.671315827068815,HKEX
CFBI,2.575581368942171,NASDAQ
CLDR,3.888455300193002,NYSE
CVNA,5.154157343349392,NYSE
EEX,4.57775918842149,NYSE
NCSM,49.944877031313176,NASDAQ
SVRA,7.050996049215591,NASDAQ
ZYME,3.9438222491498394,NYSE
FMCIW,8.51134294123924,NASDAQ
DFEN,5.215107940627143,AMEX
DUSL,4.722632555801749,AMEX
MEXX,4.835594968126631,AMEX
NS-B,3.1412300578873413,NYSE
TPOR,4.344427096707359,AMEX
UTSL,3.611849400550623,AMEX
BHVN,4.156524500283381,NYSE
URGN,4.190809132145342,NASDAQ
ALT,86.14232167587012,NASDAQ
OVID,6.037544285125634,NASDAQ
SBOW,5.034665012987436,NYSE
TPG.U,9.727802503835278,NYSE
02017.HK,2.7784487759448813,HKEX
UONEK,14.25070862473432,NASDAQ
ESTE,4.694021221791283,NYSE
FMAO,3.239864182848564,NASDAQ
FPH,2.8006257853754706,NYSE
UONE,15.160684646615973,NASDAQ
VST,2.1446442253679896,NYSE
NVUS,6.160004076211872,NASDAQ
SLNO,12.11628766449876,NASDAQ
SOI,3.427736606404892,NYSE
VERI,6.8850263611794995,NASDAQ
GRC,2.0894146187005176,NYSE
HCHC,4.297324580999757,NYSE
WPM,2.716549949915288,NYSE
GTHX,5.422752179229089,NASDAQ
ARGX,3.3967140995776814,NASDAQ
BEDU,3.437130493113568,NYSE
02001.HK,2.874221615515908,HKEX
ATGE,2.2531862654369452,NYSE
CHFS,50.68253827798481,NASDAQ
SGH,3.9567047361514662,NASDAQ
APPN,4.524895063557351,NASDAQ
WOW,3.3319205512533885,NYSE
JHG,2.2878135539111177,NYSE
CARS,3.7902532060897327,NYSE
RILYZ,2.048150838804088,NASDAQ
CPTAG,2.386841271350275,NASDAQ
SMHI,4.96254685266614,NYSE
NESR,3.0795925546774674,NASDAQ
NESRW,18.760621088290165,NASDAQ
SNMP,12.64377752014198,AMEX
CLN-I,2.8539078680248555,NYSE
IMRN,15.696916310142186,NASDAQ
IMRNW,37.66902778576717,NASDAQ
FTFT,12.992608163395259,NASDAQ
MYO,12.018304714598862,AMEX
ATNX,4.375751145561142,NASDAQ
CGBD,2.740992859298179,NASDAQ
FRSX,9.79523000240186,NASDAQ
BOMN,3.6869369557133584,NASDAQ
NGL-B,3.8096019064755153,NYSE
MH-D,4.636395936287639,NYSE
YGYI,5.090260813574991,NASDAQ
ATUS,2.4607675022786015,NYSE
SAFE,2.4400246059831576,NYSE
SGBX,8.728421248692236,NASDAQ
